1	1	1
1	2	2
1	10	1
1	14	10
1	25	1
1	34	4
1	36	2
1	38	1
1	50	5
1	53	1
1	54	6
1	56	1
1	58	3
1	61	8
1	63	2
1	66	1
1	68	1
1	69	14
1	73	1
1	79	10
1	80	10
1	85	1
1	90	3
1	92	3
1	93	1
1	95	1
1	97	5
1	98	11
1	99	1
1	103	12
1	105	11
1	106	20
1	108	1
1	111	1
1	112	1
1	119	2
1	121	1
1	124	19
1	125	2
1	127	1
1	129	6
1	131	8
1	135	16
1	144	15
1	145	14
1	146	2
1	150	11
1	151	3
1	152	12
1	153	11
1	154	2
1	155	3
1	158	12
1	159	9
1	161	19
1	164	4
1	166	10
1	168	6
1	169	12
1	173	10
1	174	3
1	176	2
1	177	2
1	180	5
1	185	12
1	188	1
1	190	6
1	191	9
1	192	1
1	193	1
1	194	9
1	199	4
1	200	2
1	203	1
1	204	14
1	205	11
1	207	11
1	209	13
1	213	8
1	222	1
1	223	4
1	224	1
1	226	3
1	227	2
1	231	10
1	234	7
1	237	2
1	243	1
1	245	14
1	248	6
1	249	1
1	251	10
1	254	2
1	256	4
1	260	6
1	261	3
1	262	15
1	269	4
1	273	1
1	275	9
1	277	9
1	279	1
1	288	16
1	289	3
1	290	4
1	294	7
1	297	4
1	298	11
1	302	1
1	308	6
1	314	2
1	315	1
1	317	1
1	318	2
1	321	2
1	323	6
1	326	2
1	327	2
1	328	5
1	329	7
1	330	2
1	331	6
1	333	11
1	336	11
1	337	1
1	338	1
1	341	13
1	342	11
1	345	2
1	347	4
1	354	7
1	355	2
1	356	11
1	360	6
1	362	20
1	364	1
1	365	6
1	371	12
1	372	1
1	376	4
1	380	4
1	382	3
1	388	11
1	392	2
1	393	1
1	396	7
1	400	1
1	402	9
1	403	6
1	404	9
1	406	3
1	411	8
1	416	8
1	419	3
1	421	4
1	423	7
1	427	12
1	429	2
1	430	4
1	433	10
1	434	1
1	437	12
1	438	8
1	440	2
1	441	1
1	442	1
1	444	1
1	446	5
1	447	7
1	449	3
1	454	15
1	458	3
1	459	5
1	460	1
1	461	1
1	466	2
1	467	3
1	468	1
1	469	7
1	475	9
1	477	3
1	478	5
1	479	5
1	480	4
1	482	2
1	488	1
1	491	8
1	492	7
1	493	4
1	494	5
1	495	1
1	496	6
1	497	3
1	500	4
1	501	9
1	503	2
1	504	5
1	510	1
1	515	2
1	517	1
1	519	7
1	520	4
1	524	14
1	525	3
1	533	1
1	536	5
1	538	1
1	541	8
1	545	9
1	546	3
1	547	1
1	551	1
1	552	6
1	554	10
1	556	4
1	560	2
1	561	9
1	564	6
1	567	3
1	569	4
1	571	5
1	577	5
1	583	6
1	584	7
1	585	5
1	586	1
1	588	2
1	589	1
1	592	5
1	600	7
1	604	7
1	605	1
1	609	2
1	610	7
1	612	12
1	614	8
1	616	1
1	617	2
1	618	3
1	619	9
1	621	1
1	622	1
1	631	1
1	635	1
1	636	9
1	637	10
1	640	1
1	647	7
1	649	5
1	653	1
1	655	1
1	662	6
1	664	1
1	669	3
1	670	8
1	674	5
1	677	1
1	684	8
1	688	1
1	689	2
1	692	8
1	693	8
1	695	1
1	697	12
1	702	1
1	706	2
1	712	2
1	714	4
1	716	4
1	717	11
1	721	1
1	722	4
1	724	5
1	726	1
1	727	1
1	729	4
1	730	8
1	734	1
1	740	7
1	741	8
1	745	4
1	747	4
1	748	1
1	749	12
1	752	3
1	754	6
1	758	4
1	761	6
1	763	4
1	768	4
1	769	1
1	770	1
1	771	1
1	773	5
1	777	5
1	778	3
1	780	1
1	785	1
1	787	5
1	794	4
1	795	4
1	800	12
1	801	1
1	802	3
1	803	2
1	804	6
1	807	6
1	810	2
1	813	2
1	821	3
1	823	5
1	824	2
1	825	7
1	826	5
1	830	1
1	834	4
1	837	2
1	843	2
1	847	9
1	849	7
1	855	1
1	857	7
1	862	1
1	864	4
1	865	1
1	866	5
1	867	1
1	868	2
1	873	2
1	875	1
1	876	1
1	877	3
1	878	2
1	884	5
1	885	2
1	886	4
1	888	3
1	891	1
1	893	1
1	894	8
1	897	2
1	906	1
1	908	1
1	910	5
1	912	1
1	914	1
1	920	4
1	931	6
1	933	2
1	934	2
1	935	1
1	936	2
1	937	4
1	940	6
1	945	7
1	949	6
1	950	1
1	953	5
1	954	9
1	955	5
1	958	2
1	965	1
1	966	3
1	970	3
1	971	1
1	972	5
1	974	3
1	979	4
1	980	3
1	982	8
1	985	7
1	990	6
1	993	8
1	994	4
1	996	8
1	997	8
1	998	7
1	1000	2
1	1002	3
1	1003	3
1	1005	5
1	1008	1
1	1013	1
1	1017	6
1	1019	2
1	1021	3
1	1022	3
1	1024	3
1	1028	1
1	1040	6
1	1043	8
1	1045	4
1	1046	5
1	1049	1
1	1050	1
1	1060	4
1	1071	1
1	1076	2
1	1078	1
1	1079	4
1	1089	5
1	1092	1
1	1094	1
1	1097	2
1	1098	1
1	1100	1
1	1102	4
1	1103	2
1	1105	3
1	1107	3
1	1112	3
1	1113	1
1	1114	8
1	1115	1
1	1133	9
1	1134	4
1	1137	2
1	1142	1
1	1148	3
1	1150	1
1	1154	5
1	1155	2
1	1158	3
1	1163	1
1	1164	2
1	1170	7
1	1174	1
1	1178	4
1	1182	7
1	1191	1
1	1199	3
1	1201	2
1	1206	1
1	1208	1
1	1210	5
1	1214	1
1	1219	3
1	1225	3
1	1226	1
1	1231	1
1	1233	1
1	1236	2
1	1238	1
1	1242	5
1	1244	3
1	1249	1
1	1252	2
1	1256	3
1	1258	2
1	1259	2
1	1261	1
1	1262	4
1	1263	4
1	1271	8
1	1272	2
1	1274	3
1	1275	1
1	1277	1
1	1279	7
1	1283	7
1	1285	7
1	1292	1
1	1295	3
1	1297	5
1	1298	1
1	1301	4
1	1313	1
1	1316	2
1	1320	1
1	1322	1
1	1324	6
1	1327	2
1	1341	3
1	1343	4
1	1347	1
1	1348	4
1	1353	5
1	1354	1
1	1358	2
1	1360	5
1	1361	1
1	1362	2
1	1363	7
1	1366	1
1	1369	1
1	1370	1
1	1371	2
1	1383	4
1	1385	1
1	1386	4
1	1388	8
1	1389	3
1	1390	1
1	1393	3
1	1398	1
1	1399	4
1	1400	4
1	1401	3
1	1410	3
1	1412	2
1	1414	6
1	1416	2
1	1421	5
1	1422	2
1	1425	5
1	1429	2
1	1431	1
1	1436	5
1	1439	2
1	1440	6
1	1442	2
1	1445	2
1	1446	1
1	1448	2
1	1451	1
1	1455	3
1	1458	2
1	1460	1
1	1463	1
1	1469	2
1	1475	1
1	1480	1
1	1484	1
1	1488	1
1	1490	1
1	1491	3
1	1492	6
1	1493	3
1	1499	2
1	1504	4
1	1505	1
1	1507	6
1	1508	2
1	1510	3
1	1513	5
1	1516	1
1	1528	3
1	1539	1
1	1547	3
1	1552	1
1	1553	2
1	1571	1
1	1572	6
1	1573	1
1	1575	1
1	1576	6
1	1582	4
1	1588	3
1	1589	4
1	1591	1
1	1595	1
1	1599	3
1	1601	2
1	1605	1
1	1607	4
1	1615	1
1	1622	6
1	1627	4
1	1628	1
1	1630	6
1	1634	1
1	1641	1
1	1642	1
1	1645	3
1	1649	3
1	1650	1
1	1652	1
1	1656	3
1	1657	8
